sampno,recruit_type,naics,group,b02_decisionmaker,b04_orgtype,c06_biztype,c07_title,c08_callocations,c09_totallocations,d10_purchase10years1,d10_purchase10years2,d10_purchase10years3,d11_numlight1,d11_numlight2,d11_numlight3,d11_numlight4,d11_numlighttotal,d13_numalt1,d13_numalt2,d13_numalt3,d13_numalt4,d13_numalt5,d13_numalt6,d13_numalt7,d13_numalt8,d13_numalttotal,d15_purchintent,pev01_whyphev1,pev01_whyphev2,pev01_whyphev3,pev01_whyphev4,pev01_whyphev5,pev01_whyphev6,pev01_whyphev7,pev01_whyphev8,pev01_whyphev9,pev01_whyphev10,pev01_whyphev11,pev01_whyphev12,pev01_whyphev13,pev01_whyphev14,pev01_whyphev15,pev01_whyphev16,pev01_whyphev17,pev01_whyphev18,pev01_whyphev_x,pev02_whybev1,pev02_whybev2,pev02_whybev3,pev02_whybev4,pev02_whybev5,pev02_whybev6,pev02_whybev7,pev02_whybev8,pev02_whybev9,pev02_whybev10,pev02_whybev11,pev02_whybev12,pev02_whybev13,pev02_whybev14,pev02_whybev15,pev02_whybev16,pev02_whybev17,pev02_whybev18,pev02_whybev_x,pev03_altconcerns1,pev03_altconcerns2,pev03_altconcerns3,pev03_altconcerns4,pev03_altconcerns5,pev03_altconcerns6,pev03_altconcerns7,pev03_altconcerns8,pev04_refuelinstall,pev05_installcost1,pev05_installcost2,pev06_chargefrequency,pev07_chargemorning1,pev07_chargemorning2,pev07_chargemorning3,pev07_chargemorning4,pev07_chargemorning5,pev07_chargemorning6,pev08_chargeafternoon1,pev08_chargeafternoon2,pev08_chargeafternoon3,pev08_chargeafternoon4,pev08_chargeafternoon5,pev08_chargeafternoon6,pev09_chargeevening1,pev09_chargeevening2,pev09_chargeevening3,pev09_chargeevening4,pev09_chargeevening5,pev09_chargeevening6,pev10_chargenight1,pev10_chargenight2,pev10_chargenight3,pev10_chargenight4,pev10_chargenight5,pev10_chargenight6,pev11_variablerates,pev13_meter,pev14_specialrate,pev15_kwhrate,pev16_actualrange,e19_new_used,e19_purchase_lease,e19_add_replace,e19_next_veh_type,e19_next_powertrain,e19_next_make,e19_next_mpg,e19_next_charge_time,e19_next_annual_miles,e19_next_price,f20_refuelingcurrent1,f20_refuelingcurrent2,f20_refuelingcurrent3,f20_refuelingcurrent4,f20_refuelingcurrent5,f20_refuelingcurrent6,f20_refuelingcurrent7,f20_refuelingcurrent8,f20_refuelingcurrent9,f21_refuelingfuture1,f21_refuelingfuture2,f21_refuelingfuture3,f21_refuelingfuture4,f21_refuelingfuture5,f21_refuelingfuture6,f21_refuelingfuture7,f21_refuelingfuture8,f21_refuelingfuture9,f22_refuelingfuturecost1,f22_refuelingfuturecost2,f22_refuelingfuturecost3,f22_refuelingfuturecost4,f22_refuelingfuturecost5,f22_refuelingfuturecost6,f22_refuelingfuturecost7,f22_refuelingfuturecost8,g23_autonomousagree1,g23_autonomousagree2,g23_autonomousagree3,g23_autonomousagree4,g24_consideralt1,g24_consideralt2,g24_consideralt3,g24_consideralt4,g24_consideralt5,g24_consideralt7,g24_consideralt9,g24_consideralt10,g24_consideralt11,g25_bevconcerns1,g25_bevconcerns2,g25_bevconcerns3,g25_bevconcerns4,g25_bevconcerns5,g25_bevconcerns6,g25_bevconcerns7,g25_bevconcerns8,g25_bevconcerns9,g25_bevconcerns10,g25_bevconcerns11,g25_bevconcerns12,g25_bevconcerns13,g25_bevconcerns14,g25_bevconcerns_x,g25_bevconcerns15,g25_bevconcerns16,g26_phevconcerns1,g26_phevconcerns2,g26_phevconcerns3,g26_phevconcerns4,g26_phevconcerns5,g26_phevconcerns6,g26_phevconcerns7,g26_phevconcerns8,g26_phevconcerns9,g26_phevconcerns10,g26_phevconcerns11,g26_phevconcerns12,g26_phevconcerns_x,g26_phevconcerns13,g26_phevconcerns14,g27_fcvconcerns1,g27_fcvconcerns2,g27_fcvconcerns3,g27_fcvconcerns4,g27_fcvconcerns5,g27_fcvconcerns6,g27_fcvconcerns7,g27_fcvconcerns8,g27_fcvconcerns9,g27_fcvconcerns10,g27_fcvconcerns11,g27_fcvconcerns_x,g27_fcvconcerns12,g27_fcvconcerns13,companyparking1,companyparking2,companyparking3,companyparking4,parkamt,companyparking5,companyparktime,topattributes1,topattributes2,topattributes3,topattributes4,topattributes5,topattributes6,topattributes7,topattributes8,topattributes9,topattributes10,topattributes11,topattributes12,topattributes13,topattributes14,topattributes15,h28_services1,h28_services2,h28_services3,h28_services4,h29_employeenum,h31_futuregas,region_code,zipcode,pevowner
3478,3,23,1,1,1,,owner,1,1,1,2,0,1,0,0,2,3,1,0,1,1,0,0,0,0,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,6,6,6,6,2,1,6,3,1,500,0,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,0.12,80,1,1,2,11,5,8,25,-1,-1,45000,1,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,-1,-1,600,1000,-1,-1,-1,-1,5,5,4,5,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,0,1,0,1,1,0,0,,0,0,0,1,1,0,,0,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,2,3.5,2,90278,1
3480,3,51,3,1,1,,Design Director,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,1,1,2,3,3,52,50,4,-1,30000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7000,-1,-1,-1,-1,-1,-1,-1,5,4,5,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,,0,-1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,3,3,6,3,3.5,1,94110,0
3483,3,54,3,1,1,,President; Lawyer,1,0,1,1,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,1,1,2,4,1,7,20,-1,-1,40000,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,4,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,1,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,3.0,2,90025,0
3485,3,54,3,1,1,,Owner,1,0,2,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,1,1,2,12,1,9,23,-1,-1,35000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,,0,0,1,0,0,1,0,0,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,,0,-1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,2,2,1,4.5,2,92253,0
3495,3,44,2,1,1,,owner,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,1,1,2,1,1,15,45,-1,-1,20000,1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,-1,5000,-1,-1,-1,-1,-1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,1,1,1,1,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,1,0,1,1,1,0,0,,0,0,0,0,1,0,,0,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,3.0,2,91342,0
3497,3,71,3,1,1,,Owner,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,3,1,2,3,2,51,30,-1,-1,15000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,,1,-1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2,1,4.0,2,90050,0
3500,3,54,3,1,1,,President and CEO,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,2,1,2,8,2,30,25,-1,-1,12000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,,1,-1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,3.5,3,92064,0
3505,3,54,3,1,1,,Owner,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,1,2,2,3,9,5,50,5,-1,40000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,2,3.5,2,91754,0
3509,3,62,3,1,1,,Owner,2,0,0,1,1,2,0,0,0,2,1,1,0,0,0,0,0,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,1,1,2,8,2,52,30,-1,-1,35000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,,0,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,7,3.5,2,92866,0
3510,3,53,3,1,1,,President,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,,1,1,6,6,6,4,6,1,2,-1,-1,2,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,2,-1,-1.0,270,1,2,2,9,9,49,100,8,-1,2000,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,15000,-1,800,800,-1,-1,-1,-1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,,0,0,0,0,0,1,0,1,0,1,1,0,0,0,,0,0,0,0,0,1,1,1,0,0,0,1,0,,0,0,0,0,0,0,,1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,7,3.5,1,94041,1
3513,3,51,3,1,1,,Owner,1,0,0,3,0,2,0,0,1,3,3,0,0,0,0,0,0,0,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,3,1,2,2,2,48,40,-1,-1,8000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,5,4,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,,0,0,1,0,0,0,1,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,0,,0,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,5,5.0,2,90623,0
3518,3,54,3,1,1,,Owner,1,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,3,1,2,10,1,52,30,-1,-1,10000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,,0,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3.5,6,93433,0
3519,3,62,3,1,1,,President,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,1,2,2,8,1,30,24,-1,-1,40000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,0,0,1,0,0,0,1,1,0,1,1,0,0,,0,0,0,0,1,0,,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,1,6,5.0,2,92806,0
3532,3,72,3,1,1,,Manager,1,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,1,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,1,1,2,1,1,3,3,1,650,0,1,5,5,5,5,5,5,5,5,5,5,2,2,2,5,5,3,3,3,3,3,3,3,3,3,1,2,-1,0.15,85,1,2,2,3,9,49,185,8,-1,500,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,1,1,0,0,0,1,1,0,1,0,,0,0,1,0,0,0,0,0,1,1,0,1,0,,0,0,1,0,0,0,,0,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,2.9,2,93021,1
3535,3,31,1,1,1,,Chief Financial Officer,1,0,14,1,2,2,0,6,6,14,14,0,0,0,0,0,0,0,14,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,1,1,2,11,1,8,30,-1,-1,40000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,50,4.0,2,92258,0
3543,3,54,3,1,2,,president,1,1,1,0,1,0,2,0,0,2,2,0,0,0,0,0,0,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,1,2,2,8,1,46,34,-1,-1,2000,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,,0,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,5,3,10,2.5,2,90803,0
3554,3,44,2,1,1,,Owner,1,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,3,1,2,11,1,8,15,-1,-1,20000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,4,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,4.0,5,93710,0
3555,3,54,3,1,1,,Representative,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,3,1,2,8,1,30,28,-1,-1,15000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,0,1,0,1,0,1,0,,0,0,0,1,0,0,,0,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,3.5,2,90024,0
3556,3,54,3,1,1,,OWNER/MEDIATOR,1,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,1,2,1,3,2,15,30,-1,-1,35000,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,,0,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,4.0,3,92111,0
3561,4,52,3,1,1,,owner,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,1,1,2,4,1,31,18,-1,-1,60000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10000,-1,-1,-1,-1,-1,-1,-1,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,1,1,0,1,0,1,0,,0,0,1,0,1,0,,0,-1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,3,1,4.0,3,92106,0
3565,4,44,2,1,1,,owner,2,0,3,0,1,0,2,0,0,2,2,0,0,0,0,0,0,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,1,1,2,9,1,8,23,-1,-1,44000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,,0,0,0,0,0,0,1,0,0,1,1,1,0,0,,0,0,0,0,0,0,1,0,1,1,1,0,0,,0,0,1,0,0,0,,0,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,9,3.55,2,91784,0
