sampno,sequence,age,gender,ethnicity,ethnic_oth,education,drivingfreq,transitfreq,employment,commutework,worktransport,worktransport_oth,commutedist,weeklycommute,workdays,workvehicle,enrolled,schooltransport,schoolcommute,pevowner,age_nrel_agebin
3750,1,,2,4,-1,4,1,10,2,2,-1,-1,-1,-1,-1,-1,2,1,15,0,2
3750,2,,2,4,-1,2,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3750,3,,1,4,-1,2,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3752,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3752,2,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3754,1,,2,2,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3754,2,,1,2,-1,3,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,999
3754,3,,2,2,-1,2,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,999
3755,1,,2,2,-1,7,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3755,2,,1,6,-1,7,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3756,1,,1,4,-1,8,1,10,1,1,3,-1,26,20,5,1,4,-1,-1,0,5
3756,2,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3756,3,,1,6,-1,6,1,0,1,1,1,-1,25,250,5,2,4,-1,-1,0,3
3759,1,,2,6,-1,5,1,0,2,1,1,-1,3,30,4,2,4,-1,-1,0,4
3759,2,,1,6,-1,2,1,0,1,1,1,-1,5,50,6,2,4,-1,-1,0,5
3759,3,,1,6,-1,4,1,0,2,1,1,-1,3,30,5,2,1,1,5,0,2
3760,1,,1,4,-1,5,2,0,1,1,2,-1,2,14,5,2,4,-1,-1,0,3
3760,2,,1,3,-1,3,2,0,3,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
3761,1,,2,3,-1,8,1,0,2,1,1,-1,6,60,5,2,4,-1,-1,0,3
3761,2,,2,3,-1,4,1,0,1,1,1,-1,19,200,5,2,2,1,8,0,6
3762,1,,2,6,-1,5,2,2,2,1,1,-1,20,300,2,1,4,-1,-1,0,2
3764,1,,2,2,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
3764,2,,1,6,-1,7,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3765,1,,1,6,-1,4,1,0,1,1,1,-1,20,20,4,1,4,-1,-1,0,3
3765,2,,1,2,-1,5,1,20,1,1,1,-1,20,20,2,1,4,-1,-1,0,4
3766,1,,2,6,-1,6,2,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3769,1,,1,6,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,999
3769,2,,2,6,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3770,1,,2,6,-1,6,3,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3770,2,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3771,1,,2,6,-1,7,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3771,2,,1,6,-1,6,1,0,1,1,1,-1,12,120,5,2,4,-1,-1,0,7
3772,1,,1,6,-1,4,1,0,1,1,1,-1,16,200,5,2,4,-1,-1,0,4
3772,2,,2,4,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
3778,1,,2,4,-1,6,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0,4
3778,2,,2,4,-1,3,1,0,1,1,1,-1,5,30,6,2,4,-1,-1,0,3
3779,1,,2,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3779,2,,1,6,-1,8,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3779,3,,2,6,-1,1,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
3779,4,,1,6,-1,1,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
3780,1,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3780,2,,1,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3781,1,,2,6,-1,3,1,0,1,1,1,-1,28,200,3,2,3,-1,-1,0,6
3781,2,,1,7,Persian,6,2,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3781,3,,2,6,-1,8,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0,3
3783,1,,1,8,-1,4,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0,6
3783,2,,2,8,-1,4,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0,6
3783,3,,2,8,-1,5,1,0,2,1,1,-1,35,350,5,2,4,-1,-1,0,2
3783,4,,2,8,-1,6,1,0,2,1,1,-1,10,50,3,2,4,-1,-1,0,2
3786,1,,1,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3789,1,,2,8,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,1,1,10,0,2
3791,1,,1,6,-1,6,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3791,2,,2,4,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3792,1,,2,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3793,1,,2,6,-1,6,1,0,2,1,6,-1,5,30,3,2,4,-1,-1,0,5
3794,1,,1,6,-1,6,1,7,1,1,1,-1,100,700,5,2,4,-1,-1,0,3
3794,2,,2,6,-1,6,1,7,1,1,1,-1,100,1700,5,2,4,-1,-1,0,3
3795,1,,2,6,-1,6,1,0,2,1,1,-1,46,185,2,2,4,-1,-1,0,5
3795,2,,1,6,-1,5,1,0,1,1,1,-1,5,100,6,2,4,-1,-1,0,6
3796,1,,1,6,-1,4,1,0,2,1,1,-1,3,25,4,2,4,-1,-1,0,7
3797,1,,2,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3797,2,,1,4,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3798,1,,2,6,-1,5,1,0,2,1,1,-1,5,90,4,2,1,1,10,1,2
3798,2,,1,6,-1,6,1,0,1,1,1,-1,40,400,5,2,4,-1,-1,1,3
3800,1,,2,2,-1,8,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0,5
3800,2,,1,2,-1,8,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0,5
3801,1,,1,2,-1,6,1,0,5,1,1,-1,8,80,5,3,4,-1,-1,0,5
3801,2,,2,2,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3803,1,,1,6,-1,4,1,10,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3803,2,,2,6,-1,3,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3804,1,,2,6,-1,5,1,0,1,1,1,-1,3,0,5,2,4,-1,-1,0,5
3804,2,,1,4,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
3806,1,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3806,2,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3808,1,,2,6,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3808,2,,1,6,-1,2,1,0,1,1,2,-1,5,25,5,2,4,-1,-1,0,5
3809,1,,1,6,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3809,2,,1,2,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3812,1,,1,6,-1,8,2,0,2,1,7,-1,2,10,5,3,4,-1,-1,0,7
3814,1,,1,6,-1,2,1,100,1,1,1,-1,0,0,5,2,4,-1,-1,0,4
3814,2,,1,6,-1,2,1,100,1,1,1,-1,0,0,4,2,4,-1,-1,0,6
3814,3,,2,6,-1,2,1,100,1,1,1,-1,0,0,4,2,4,-1,-1,0,6
3815,1,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3815,2,,1,6,-1,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3816,1,,2,2,-1,6,3,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3816,2,,1,6,-1,2,1,0,1,1,1,-1,32,320,5,2,4,-1,-1,0,6
3818,1,,1,6,-1,4,1,0,5,1,1,-1,30,240,2,2,4,-1,-1,0,7
3819,1,,2,2,-1,7,1,0,1,1,1,-1,9,85,5,2,4,-1,-1,0,4
3819,2,,1,7,half filipino and half german,6,1,0,1,1,1,-1,20,60,6,2,4,-1,-1,0,4
3821,1,,1,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3821,2,,2,6,-1,2,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3821,3,,1,6,-1,2,1,0,1,1,2,-1,12,60,5,1,3,-1,-1,0,3
3822,1,,1,6,-1,6,1,0,1,1,1,-1,20,160,5,2,4,-1,-1,0,5
3822,2,,2,4,-1,6,1,0,1,1,1,-1,4,40,5,2,4,-1,-1,0,4
3823,1,,2,6,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3823,2,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3824,1,,1,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3824,2,,2,6,-1,6,3,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3825,1,,1,6,-1,8,1,10,1,1,3,-1,11,10,5,1,4,-1,-1,0,5
3825,2,,2,6,-1,6,1,0,1,1,1,-1,6,60,5,2,4,-1,-1,0,4
3825,3,,2,6,-1,6,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
3825,4,,2,6,-1,4,3,2,4,-1,-1,-1,-1,-1,-1,-1,1,5,200,0,2
3825,5,,2,6,-1,7,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3827,1,,1,6,-1,5,1,0,5,1,1,-1,1,100,7,2,4,-1,-1,0,6
3827,2,,2,6,-1,7,2,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3827,3,,2,6,-1,4,2,0,2,2,-1,-1,-1,-1,-1,-1,1,1,80,0,2
3829,1,,2,2,-1,8,1,12,1,1,1,-1,8,64,4,2,4,-1,-1,0,3
3829,2,,1,2,-1,8,1,14,1,1,1,-1,15,150,5,2,4,-1,-1,0,4
3830,1,,2,6,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3830,2,,1,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3831,1,,2,6,-1,6,1,0,1,1,1,-1,12,120,5,2,4,-1,-1,0,6
3831,2,,1,6,-1,6,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0,6
3832,1,,2,4,-1,5,2,6,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
3832,2,,1,4,-1,6,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
3833,1,,1,4,-1,6,1,7,1,1,1,-1,15,75,5,2,1,1,10,0,3
3833,2,,2,4,-1,6,1,16,1,1,2,-1,10,100,5,2,4,-1,-1,0,3
3836,1,,2,6,-1,4,1,0,2,1,1,-1,5,28,5,2,4,-1,-1,0,6
3836,2,,1,6,-1,2,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3837,1,,2,4,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
3837,2,,1,4,-1,4,1,0,1,1,1,-1,35,370,5,2,4,-1,-1,0,4
3838,1,,2,2,-1,8,1,0,1,1,1,-1,2,15,5,2,4,-1,-1,0,4
3839,1,,1,6,-1,4,1,0,1,1,1,-1,3,15,5,2,4,-1,-1,0,6
3839,2,,2,6,-1,5,1,0,1,1,1,-1,3,15,5,2,4,-1,-1,0,5
3841,1,,2,2,-1,6,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3841,2,,1,6,-1,6,2,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3844,1,,2,6,-1,6,1,0,5,1,1,-1,11,40,2,2,4,-1,-1,0,6
3844,2,,1,6,-1,4,1,0,5,1,1,-1,50,200,5,3,4,-1,-1,0,6
3845,1,,1,3,-1,5,1,0,1,1,1,-1,25,250,6,2,4,-1,-1,0,6
3846,1,,2,4,-1,6,1,4,1,1,1,-1,21,210,5,1,2,1,12,0,3
3846,2,,1,3,-1,4,2,2,1,1,1,-1,21,210,2,1,2,1,10,0,3
3847,1,,2,6,-1,3,1,0,1,1,1,-1,15,0,5,2,4,-1,-1,0,3
3847,2,,1,6,-1,4,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
3848,1,,3,7,"Native, German, Mexican",2,3,0,4,-1,-1,-1,-1,-1,-1,-1,1,5,1,0,2
3848,2,,3,1,-1,1,3,2,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
3848,3,,4,1,-1,8,1,5,1,1,1,-1,16,150,5,1,4,-1,-1,0,4
3849,1,,2,4,-1,8,1,0,1,1,1,-1,2,2,1,1,4,-1,-1,0,3
3849,2,,1,4,-1,4,1,0,1,1,1,-1,30,360,6,2,4,-1,-1,0,3
3877,1,,1,6,-1,6,1,0,1,1,1,-1,25,100,4,2,4,-1,-1,0,7
3877,2,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3881,1,,1,6,-1,5,1,4,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3883,1,,2,6,-1,6,1,0,1,1,1,-1,29,300,5,2,4,-1,-1,0,5
3883,2,,1,7,Mixed race,5,3,8,2,1,4,-1,5,80,4,1,1,4,30,0,5
3885,1,,1,6,-1,6,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0,7
3885,2,,2,6,-1,6,1,0,1,1,1,-1,7,70,5,2,4,-1,-1,0,6
3886,1,,2,6,-1,8,2,0,2,1,1,-1,0,0,1,2,4,-1,-1,0,5
3887,1,,2,6,-1,8,1,0,2,1,1,-1,3,20,6,2,4,-1,-1,0,6
3892,1,,2,6,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
3892,2,,1,6,-1,4,1,0,1,1,1,-1,12,72,3,2,2,1,20,0,5
3894,1,,1,2,-1,6,1,0,1,1,1,-1,20,120,5,1,4,-1,-1,0,4
3894,2,,2,2,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3896,1,,1,6,-1,6,2,1,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
3896,2,,2,2,-1,8,1,0,1,1,1,-1,12,175,5,2,4,-1,-1,0,4
3899,1,,1,6,-1,8,1,1,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3902,1,,1,4,-1,5,1,0,1,1,1,-1,15,60,5,2,4,-1,-1,0,6
3903,1,,2,6,-1,6,1,0,1,1,1,-1,17,170,5,2,4,-1,-1,0,4
3903,2,,1,6,-1,8,1,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3903,3,,2,6,-1,3,1,0,1,1,1,-1,15,150,5,3,4,-1,-1,0,3
3904,1,,1,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3904,2,,2,6,-1,4,1,0,2,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3905,1,,1,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3905,2,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3906,1,,2,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3906,2,,1,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3907,1,,2,6,-1,8,2,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
3907,2,,1,6,-1,8,1,0,1,1,1,-1,10,50,5,2,4,-1,-1,0,4
3908,1,,1,6,-1,6,1,0,1,1,1,-1,4,50,4,2,4,-1,-1,0,5
3910,1,,2,2,-1,6,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0,5
3910,2,,1,6,-1,7,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0,5
3912,1,,1,4,-1,4,1,0,1,1,1,-1,20,100,5,2,4,-1,-1,0,4
3912,2,,2,4,-1,1,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3913,1,,1,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3913,2,,1,6,-1,5,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0,5
3914,1,,4,8,-1,6,2,32,1,1,1,-1,16,32,1,2,2,2,10,0,5
3914,2,,4,8,-1,6,1,0,1,1,1,-1,23,230,5,2,4,-1,-1,0,6
3914,3,,4,8,-1,4,4,0,4,-1,-1,-1,-1,-1,-1,-1,2,5,0,0,2
3915,1,,1,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3915,2,,2,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3917,1,,1,3,-1,4,1,10,1,1,1,-1,61,350,5,1,4,-1,-1,0,4
3917,2,,2,3,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
3918,1,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3946,1,,1,6,-1,8,1,0,1,1,1,-1,30,300,5,2,4,-1,-1,0,6
3946,2,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3946,3,,1,6,-1,2,1,0,2,1,1,-1,5,30,3,2,1,1,5,0,2
3974,1,,2,6,-1,6,1,0,1,1,1,-1,1,10,5,2,4,-1,-1,0,7
3974,2,,1,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3975,1,,1,6,-1,6,1,0,1,1,1,-1,8,80,5,2,4,-1,-1,0,5
3978,1,,1,2,-1,8,1,0,1,1,1,-1,8,100,5,2,4,-1,-1,0,4
3978,2,,2,2,-1,5,1,0,1,1,1,-1,20,150,5,2,4,-1,-1,0,3
3981,1,,2,3,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3981,2,,1,3,-1,6,1,0,1,1,1,-1,35,125,5,2,4,-1,-1,0,5
3982,1,,2,6,-1,3,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3982,2,,1,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3985,1,,1,2,-1,6,3,2,5,2,-1,-1,-1,-1,-1,-1,3,-1,-1,0,4
3986,1,,1,2,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3986,2,,2,2,-1,6,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3987,1,,2,6,-1,8,1,0,2,1,1,-1,10,60,3,2,4,-1,-1,0,6
3990,1,,2,6,-1,4,2,7,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3990,2,,1,6,-1,3,1,10,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3991,1,,2,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3992,1,,1,1,-1,6,1,12,1,1,1,-1,150,300,5,2,2,1,30,0,3
3992,2,,2,3,-1,2,1,5,2,1,1,-1,25,125,4,2,1,1,25,0,2
3992,3,,1,3,-1,5,1,5,3,1,1,-1,20,200,6,2,2,1,20,0,3
3992,4,,2,1,-1,3,1,5,2,1,2,-1,18,180,4,2,1,1,180,0,3
3995,1,,1,6,-1,4,1,2,1,1,1,-1,35,350,5,2,4,-1,-1,0,6
3996,1,,1,6,-1,8,2,0,5,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
3997,1,,2,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
3999,1,,1,6,-1,4,1,3,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
3999,2,,1,6,-1,3,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
3999,3,,1,6,-1,1,2,0,4,-1,-1,-1,-1,-1,-1,-1,1,5,1,0,2
4001,1,,1,2,-1,7,1,8,1,1,1,-1,35,300,4,2,1,1,0,0,5
4001,2,,2,2,-1,8,1,10,1,1,1,-1,18,360,5,2,1,1,0,0,5
4002,1,,1,2,-1,2,1,2,5,2,-1,-1,-1,-1,-1,-1,2,1,20,0,2
4003,1,,2,6,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
4004,1,,2,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
4005,1,,1,6,-1,6,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0,5
4005,2,,2,6,-1,4,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
4006,1,,1,2,-1,7,2,2,1,1,4,-1,5,5,5,2,4,-1,-1,0,4
4007,1,,1,6,-1,8,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
4007,2,,2,6,-1,8,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,7
4008,1,,2,2,-1,6,1,1,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
4008,2,,1,2,-1,7,1,1,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
4010,1,,1,6,-1,4,1,0,1,1,1,-1,5,100,6,2,4,-1,-1,0,5
4010,2,,2,6,-1,2,1,0,1,1,1,-1,15,150,5,2,4,-1,-1,0,5
4011,1,,1,2,-1,6,1,10,1,1,1,-1,7,70,5,2,4,-1,-1,0,4
4011,2,,2,2,-1,5,1,5,1,1,1,-1,4,45,5,2,4,-1,-1,0,3
4016,1,,2,6,-1,5,1,0,1,1,1,-1,17,238,5,2,4,-1,-1,0,5
4016,2,,2,6,-1,5,1,0,1,1,1,-1,14,140,5,2,4,-1,-1,0,6
4018,1,,2,5,-1,8,1,0,1,1,9,-1,0,200,3,1,4,-1,-1,0,4
4018,2,,1,5,-1,6,1,0,1,1,1,-1,8,80,5,2,4,-1,-1,0,4
4019,1,,2,6,-1,3,1,10,1,1,1,-1,3,30,5,3,4,-1,-1,0,4
4019,2,,1,6,-1,6,2,0,1,1,1,-1,10,40,2,2,4,-1,-1,0,4
4023,1,,2,6,-1,6,1,0,1,1,2,-1,40,160,2,2,4,-1,-1,0,3
4023,2,,1,5,-1,8,1,0,1,1,2,-1,40,240,3,2,4,-1,-1,0,4
4023,3,,1,6,-1,5,1,0,1,1,1,-1,15,150,5,2,1,1,15,0,3
4025,1,,2,6,-1,6,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
4028,1,,1,2,-1,8,1,10,1,1,3,-1,30,30,5,1,4,-1,-1,0,4
4028,2,,2,2,-1,7,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
4030,1,,1,6,-1,8,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0,4
4030,2,,2,6,-1,8,1,0,1,1,1,-1,10,100,5,2,4,-1,-1,0,3
4031,1,,1,6,-1,2,2,3,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
4032,1,,1,6,-1,6,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
4032,2,,2,6,-1,4,1,0,2,1,1,-1,5,80,4,2,4,-1,-1,0,6
4033,1,,1,6,-1,4,1,0,1,1,1,-1,4,90,5,2,4,-1,-1,0,5
4033,2,,2,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,0,4
4033,3,,1,6,-1,4,1,0,2,1,1,-1,3,20,4,2,3,-1,-1,0,2
4034,1,,1,6,-1,8,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,1,4
4034,2,,2,4,-1,8,1,0,1,1,1,-1,6,60,5,2,4,-1,-1,1,4
4035,1,,2,6,-1,6,1,0,1,1,1,-1,6,60,5,2,4,-1,-1,0,5
4035,2,,1,6,-1,2,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0,5
4038,1,,1,6,-1,8,1,0,1,1,1,-1,36,360,5,2,4,-1,-1,0,6
4038,2,,2,6,-1,8,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0,6
4039,1,,2,3,-1,1,1,0,5,1,1,-1,87,1008,5,1,4,-1,-1,0,2
4039,2,,1,3,-1,3,1,0,5,1,1,-1,0,0,1,2,2,8,0,0,2
4039,3,,2,3,-1,1,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
4039,4,,2,3,-1,2,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,3
4040,1,,2,6,-1,4,1,0,1,1,1,-1,8,45,5,2,4,-1,-1,0,5
4041,1,,2,6,-1,5,2,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
4041,2,,1,6,-1,4,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
4042,1,,2,4,-1,6,1,0,1,1,1,-1,11,110,5,2,4,-1,-1,0,4
4044,1,,2,6,-1,3,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,6
4044,2,,1,6,-1,6,1,0,1,1,1,-1,15,150,6,2,4,-1,-1,0,6
4046,1,,2,6,-1,3,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0,6
4046,2,,2,6,-1,2,5,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,8
4047,1,,2,6,-1,6,1,0,1,1,1,-1,20,200,5,2,4,-1,-1,0,6
4048,1,,2,6,-1,8,1,0,1,2,-1,-1,-1,-1,-1,-1,4,-1,-1,0,5
4048,2,,1,4,-1,8,1,0,1,1,1,-1,5,50,5,2,4,-1,-1,0,5
4048,3,,1,4,-1,1,4,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
4048,4,,2,4,-1,4,3,0,4,-1,-1,-1,-1,-1,-1,-1,1,5,1,0,2
4048,5,,1,4,-1,1,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,2
4049,1,,1,6,-1,5,1,0,1,1,1,-1,12,500,1,3,4,-1,-1,0,4
4049,2,,2,4,-1,6,1,0,2,1,1,-1,10,150,5,2,4,-1,-1,0,4
4050,1,,2,6,-1,5,1,0,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,0,4
4050,2,,1,6,-1,2,1,0,1,1,1,-1,50,300,5,2,4,-1,-1,0,4
4050,3,,2,6,-1,4,1,0,2,1,1,-1,10,60,3,2,1,1,18,0,2
