sampno,sequence,choice,alt1_fuel,alt1_veh,alt1_year,a1_incentive,a1_fuelavail,a1_fuelavail_loc,alt1_range,alt1_veh_model,alt1_annmain,alt1_cpmile,alt1_mpge,alt1_accel,alt1_refueltime,alt1_trunk,alt1_price,alt2_fuel,alt2_veh,alt2_year,a2_incentive,a2_fuelavail,a2_fuelavail_loc,alt2_range,alt2_veh_model,alt2_annmain,alt2_cpmile,alt2_mpge,alt2_accel,alt2_refueltime,alt2_trunk,alt2_price,alt3_fuel,alt3_veh,alt3_year,a3_incentive,a3_fuelavail,a3_fuelavail_loc,alt3_range,alt3_veh_model,alt3_annmain,alt3_cpmile,alt3_mpge,alt3_accel,alt3_refueltime,alt3_trunk,alt3_price,alt4_fuel,alt4_veh,alt4_year,a4_incentive,a4_fuelavail,a4_fuelavail_loc,alt4_range,alt4_veh_model,alt4_annmain,alt4_cpmile,alt4_mpge,alt4_accel,alt4_refueltime,alt4_trunk,alt4_price
3590,8,1,1,9,2016,0,3,1,385,4,606.25,31.18,14.0,5.3,1,21.0,41900,7,7,2016,1,20,1,150,1,432.0,28.7,15.0,9.8,16,16.0,34700,4,9,2016,0,5,1,293,17,364.0,32.77,13.0,9.3,3,22.0,43900,1,3,2016,0,10,1,362,206,387.0,18.98,23.0,5.5,4,19.0,26800
3592,1,1,2,3,2016,0,5,1,825,29,303.75,11.64,50.0,10.3,2,12.0,37200,4,3,2016,0,7,1,347,21,473.0,20.29,21.0,5.5,4,18.0,26900,2,10,2014,0,5,1,456,1,405.0,24.25,24.0,10.7,3,11.0,33200,9,2,2016,4,0,2,100,4,424.0,8.67,129.0,6.1,12,10.0,56000
3592,2,1,2,3,2016,0,5,1,713,15,506.25,11.64,50.0,6.3,2,12.0,37200,7,12,2016,10,5,1,250,4,473.0,6.62,26.0,5.9,13,26.0,55200,4,4,2013,0,5,1,337,3,581.0,12.53,17.0,5.0,4,15.0,23000,2,3,2014,0,5,1,567,27,304.0,13.86,42.0,6.3,4,15.0,32700
3592,3,3,2,3,2016,0,7,1,513,29,364.5,8.08,36.0,10.3,2,16.0,48000,3,13,2015,0,15,1,660,4,420.0,9.95,24.0,8.1,6,78.0,32800,2,3,2016,0,10,1,627,24,365.0,6.61,44.0,10.3,4,15.0,42800,9,5,2016,3,0,2,100,2,576.0,7.87,71.0,3.3,11,7.0,65400
3592,4,1,2,3,2016,0,7,1,495,24,506.25,19.4,30.0,10.3,4,12.0,32000,1,2,2013,0,5,1,386,208,468.0,17.64,33.0,10.5,2,14.0,19200,5,3,2016,0,3,1,462,10,323.0,16.66,28.0,5.5,4,19.0,35700,2,4,2014,0,5,1,832,1,484.0,13.86,42.0,9.7,4,17.0,47100
3592,5,1,2,3,2016,0,5,1,693,20,506.25,9.92,44.0,6.3,1,16.0,42800,10,7,2014,0,5,1,300,1,432.0,17.04,53.0,5.4,13,16.0,68400,7,3,2016,2,10,1,150,2,387.0,17.22,25.0,9.5,13,11.0,44400,4,6,2016,0,7,1,458,9,468.0,8.19,26.0,10.5,1,20.0,31300
3592,6,1,2,3,2016,0,5,1,567,15,303.75,8.08,36.0,10.3,3,12.0,48000,4,3,2016,0,3,1,462,25,473.0,11.41,28.0,5.5,3,18.0,26900,2,11,2016,0,3,1,853,3,464.0,9.39,31.0,6.1,1,12.0,51400,9,7,2016,7,15,1,150,1,473.0,15.25,55.0,5.4,9,15.0,69300
3592,7,2,2,3,2016,0,5,1,594,15,364.5,8.08,36.0,6.3,1,12.0,48000,5,8,2016,0,5,1,548,3,405.0,10.72,29.0,5.3,4,30.0,50800,3,10,2016,9,0,2,846,1,423.0,16.94,47.0,9.5,8,10.0,49700,2,3,2016,0,10,1,594,24,506.0,6.61,44.0,10.3,1,12.0,32000
3592,8,1,2,3,2016,0,10,1,405,15,506.25,19.4,30.0,6.3,1,16.0,48000,2,3,2014,0,3,1,599,15,446.0,13.86,42.0,6.3,4,12.0,21800,6,2,2016,0,7,1,445,4,506.0,17.28,36.0,7.4,4,11.0,46300,5,9,2016,0,10,1,563,1,437.0,24.88,25.0,5.3,3,21.0,82700
3593,1,1,1,8,2016,0,10,1,421,55,337.5,22.38,26.0,9.3,1,38.0,26800,2,11,2014,0,7,1,499,5,644.0,27.71,21.0,10.1,3,15.0,24100,7,7,2016,1,15,1,300,1,600.0,31.89,18.0,9.8,16,16.0,32500,4,6,2013,0,7,1,228,9,319.0,8.52,15.0,6.5,2,19.0,14600
3593,2,4,1,8,2016,0,3,1,308,45,337.5,30.63,19.0,5.3,4,38.0,26800,1,1,2016,0,3,1,424,138,383.0,16.63,35.0,7.5,3,10.0,13900,9,2,2016,5,15,1,300,4,481.0,10.89,77.0,6.1,9,9.0,27400,5,8,2016,0,7,1,454,4,495.0,19.44,24.0,5.3,4,38.0,27900
3593,3,1,1,8,2016,0,3,1,421,45,495.0,22.38,26.0,5.3,1,38.0,20000,7,11,2016,10,5,1,300,1,486.0,28.7,15.0,9.4,16,10.0,33000,4,8,2016,0,7,1,275,5,405.0,25.06,17.0,9.3,3,40.0,21000,1,12,2016,0,10,1,551,6,323.0,20.07,29.0,9.9,2,43.0,20200
3593,4,1,1,8,2016,0,5,1,435,55,562.5,18.98,23.0,5.3,3,30.0,26800,4,10,2016,0,7,1,380,3,517.0,10.65,20.0,5.9,2,13.0,20500,2,8,2014,0,10,1,624,1,473.0,13.23,33.0,6.0,1,27.0,21800,1,1,2013,0,3,1,327,71,468.0,16.17,27.0,7.5,2,10.0,7000
3593,5,1,1,8,2016,0,7,1,515,65,337.5,16.79,26.0,9.3,4,30.0,20000,4,7,2016,0,3,1,378,4,432.0,20.29,21.0,5.8,1,21.0,26300,1,6,2016,0,10,1,440,19,468.0,17.46,25.0,10.5,3,20.0,21000,6,8,2016,0,7,1,548,2,473.0,19.57,29.0,10.0,1,33.0,38800
3593,6,2,1,8,2016,0,3,1,455,35,495.0,18.98,23.0,9.3,4,30.0,26800,6,8,2016,0,7,1,410,2,473.0,23.65,24.0,6.0,3,25.0,29000,4,6,2016,0,7,1,395,6,531.0,4.92,26.0,10.5,4,15.0,17200,2,9,2016,0,5,1,499,8,345.0,22.97,19.0,10.0,4,18.0,36600
3593,7,1,1,8,2016,0,7,1,259,65,337.5,36.38,16.0,9.3,4,31.0,26800,2,8,2016,0,3,1,495,1,538.0,23.28,25.0,10.0,4,27.0,29000,7,9,2016,9,5,1,300,2,364.0,22.08,13.0,9.3,15,10.0,49200,4,5,2016,0,10,1,311,2,639.0,18.52,23.0,3.5,3,13.0,21600
3593,8,1,1,8,2016,0,10,1,325,55,562.5,9.19,19.0,5.3,4,30.0,20000,1,13,2013,0,3,1,495,4,700.0,7.94,22.0,8.7,3,128.0,11800,9,8,2016,1,0,3,100,2,304.0,13.52,62.0,8.9,11,21.0,40700,7,10,2016,2,5,1,300,1,423.0,11.96,24.0,5.9,13,8.0,22600
3596,1,3,1,9,2016,0,7,1,270,4,436.5,48.5,12.0,9.3,3,16.0,32000,1,10,2016,0,3,1,506,12,423.0,25.3,23.0,5.9,2,17.0,22100,6,8,2016,0,5,1,496,4,473.0,21.45,29.0,10.0,1,27.0,42800,4,11,2016,0,10,1,428,28,594.0,23.67,18.0,5.4,1,14.0,22500
3596,2,2,1,9,2016,0,3,1,315,3,363.75,41.57,14.0,9.3,3,21.0,48000,9,9,2016,1,5,1,100,2,392.0,19.61,57.0,4.9,10,14.0,74900,7,10,2016,10,5,1,200,1,588.0,7.18,24.0,9.9,14,8.0,32200,3,13,2016,5,0,2,594,4,616.0,31.84,25.0,12.1,7,74.0,45000
3596,3,2,1,9,2016,0,5,1,383,4,436.5,10.27,17.0,9.3,3,21.0,48000,1,6,2016,0,7,1,302,30,383.0,8.31,21.0,10.5,2,19.0,17800,8,4,2016,7,10,1,300,1,349.0,7.18,24.0,9.7,14,11.0,51600,5,9,2016,0,3,1,563,4,437.0,9.08,25.0,5.3,4,21.0,57600
3596,4,1,1,9,2016,0,5,1,446,3,606.25,34.24,17.0,9.3,2,17.0,37200,6,11,2016,0,3,1,656,1,567.0,24.88,25.0,6.1,1,14.0,36100,4,9,2016,0,5,1,248,13,364.0,14.2,9.0,9.3,2,22.0,44900,2,2,2016,0,5,1,423,6,506.0,18.77,31.0,7.4,1,14.0,24800
3596,5,2,1,9,2016,0,10,1,475,5,363.75,21.83,20.0,9.3,3,22.0,37200,5,5,2016,0,5,1,599,1,639.0,14.94,38.0,3.5,1,10.0,46900,3,13,2016,3,0,2,688,1,504.0,23.88,25.0,12.1,5,100.0,30000,1,9,2016,0,7,1,315,5,364.0,31.18,14.0,9.3,1,21.0,37200
3596,6,1,1,9,2016,0,7,1,446,4,606.25,10.27,17.0,5.3,4,16.0,48000,7,7,2016,0,15,1,200,1,360.0,26.09,22.0,5.8,13,17.0,46300,3,9,2016,0,20,1,919,2,606.0,17.06,35.0,8.9,6,13.0,59900,1,13,2013,0,5,1,420,4,504.0,10.91,16.0,12.7,4,99.0,15000
3596,7,2,1,9,2016,0,5,1,383,3,533.5,17.12,17.0,5.3,2,17.0,37200,7,4,2016,9,10,1,150,1,349.0,9.57,30.0,5.0,16,11.0,33500,4,7,2016,0,10,1,462,3,432.0,10.14,21.0,5.8,3,22.0,33400,1,9,2016,0,10,1,315,4,606.0,20.79,14.0,5.3,3,17.0,48000
3596,8,2,1,9,2016,0,3,1,315,4,363.75,48.5,12.0,5.3,4,17.0,42800,9,9,2016,3,10,1,80,1,479.0,12.9,65.0,8.9,9,15.0,84000,7,6,2016,7,10,1,250,4,319.0,20.5,28.0,6.5,16,9.0,26900,3,13,2014,0,20,1,689,4,504.0,20.59,29.0,12.1,6,96.0,30600
3598,5,1,1,3,2014,0,3,1,297,198,473.0,7.94,22.0,9.5,3,14.0,16000,5,10,2011,0,5,1,396,4,517.0,10.32,22.0,9.9,4,17.0,14900,3,6,2014,0,0,3,898,1,531.0,15.61,51.0,6.1,7,12.0,37000,1,3,2016,0,3,1,425,131,387.0,6.47,27.0,9.5,3,19.0,31400
3598,6,1,1,3,2014,0,10,1,297,198,473.0,26.45,22.0,9.5,2,14.0,16000,1,11,2016,0,3,1,551,29,405.0,27.71,21.0,9.4,4,17.0,42400,2,3,2016,0,5,1,693,29,304.0,13.23,44.0,6.3,2,12.0,39300,7,12,2014,0,15,1,150,1,387.0,7.83,22.0,5.9,14,27.0,38000
3598,7,1,1,3,2014,0,10,1,410,234,473.0,11.19,26.0,9.5,2,19.0,21400,1,5,2011,0,10,1,338,94,781.0,11.64,25.0,3.5,1,12.0,16800,10,6,2016,4,10,1,200,4,319.0,16.13,56.0,6.1,13,9.0,62800,5,3,2014,0,7,1,621,6,323.0,8.22,46.0,5.5,2,15.0,28700
3598,8,1,1,3,2014,0,3,1,363,198,322.5,13.23,22.0,9.5,3,18.0,24000,5,10,2014,0,3,1,532,2,517.0,13.51,28.0,5.9,3,16.0,29300,3,6,2014,0,20,1,1021,2,531.0,6.86,58.0,6.1,7,14.0,33000,1,3,2011,0,5,1,284,170,387.0,13.86,21.0,5.5,1,14.0,9800
3598,1,1,1,3,2014,0,3,1,351,234,322.5,11.19,26.0,5.5,3,15.0,16000,5,6,2016,0,5,1,437,4,531.0,14.55,26.0,10.5,1,15.0,32800,3,3,2013,0,10,1,898,4,323.0,6.32,63.0,9.1,6,14.0,22400,1,13,2016,0,3,1,551,4,504.0,13.86,21.0,12.7,1,105.0,28300
3598,2,1,1,3,2014,0,5,1,513,234,537.5,4.85,36.0,5.5,4,15.0,24000,3,10,2013,0,15,1,968,4,423.0,13.57,44.0,9.5,6,13.0,30100,1,3,2011,0,10,1,512,170,387.0,5.63,31.0,5.5,2,15.0,9800,2,2,2011,0,3,1,562,4,446.0,3.64,48.0,7.4,2,15.0,10500
3598,3,1,1,3,2014,0,7,1,528,234,387.0,9.09,32.0,5.5,2,19.0,24000,4,3,2012,0,5,1,396,30,387.0,8.88,24.0,9.5,3,19.0,14200,1,2,2014,0,3,1,445,248,531.0,7.66,38.0,10.5,3,14.0,20000,6,4,2016,0,7,1,713,4,484.0,7.07,44.0,9.7,4,12.0,65800
3598,4,1,1,3,2014,0,3,1,371,234,387.0,16.79,26.0,5.5,1,14.0,16000,9,5,2016,9,0,2,80,1,800.0,3.39,99.0,3.3,12,9.0,80400,7,11,2016,7,5,1,300,2,675.0,19.57,22.0,5.4,14,10.0,36800,3,3,2014,0,0,2,1056,3,538.0,3.73,64.0,5.1,8,14.0,29900
3600,1,2,1,3,2016,0,3,1,311,168,473.0,18.98,23.0,5.5,1,18.0,46500,2,3,2016,0,10,1,627,24,506.0,9.92,44.0,6.3,1,12.0,58200,7,2,2016,8,10,1,250,1,531.0,16.56,26.0,6.5,15,8.0,50500,4,10,2014,0,3,1,399,3,423.0,11.21,19.0,9.9,2,17.0,33900
3600,2,1,1,3,2016,0,3,1,599,243,387.0,11.49,38.0,5.5,2,19.0,40000,5,10,2016,0,5,1,726,1,517.0,17.2,33.0,9.9,2,13.0,59400,3,3,2016,9,0,2,648,4,538.0,12.44,48.0,5.1,5,14.0,84000,1,4,2014,0,3,1,554,30,419.0,15.59,28.0,5.0,1,19.0,39300
3600,3,1,1,3,2016,0,10,1,542,243,473.0,15.32,38.0,5.5,3,18.0,40000,1,3,2016,0,5,1,425,206,538.0,21.56,27.0,9.5,2,14.0,46500,9,7,2016,3,0,3,80,4,387.0,6.99,80.0,9.4,12,19.0,140000,5,1,2016,0,7,1,416,4,531.0,21.02,36.0,11.5,4,14.0,47600
3600,4,3,1,3,2016,0,5,1,362,131,387.0,12.65,23.0,5.5,3,19.0,46500,3,7,2016,0,5,1,946,1,528.0,9.26,43.0,9.4,8,16.0,74700,1,3,2016,0,5,1,446,206,538.0,10.78,27.0,5.5,3,15.0,40000,9,4,2016,8,10,1,100,4,519.0,10.35,108.0,4.6,11,14.0,117600
3600,5,1,1,3,2016,0,3,1,425,243,387.0,6.47,27.0,5.5,2,19.0,46500,1,2,2014,0,10,1,469,210,319.0,4.59,38.0,6.5,2,18.0,22700,9,3,2016,0,0,3,100,4,424.0,2.7,124.0,9.1,9,10.0,105100,7,4,2016,1,5,1,200,1,581.0,23.92,18.0,5.0,13,12.0,100500
3600,6,1,1,3,2016,0,5,1,385,168,473.0,6.47,27.0,5.5,4,15.0,60000,1,8,2016,0,3,1,455,65,338.0,7.59,23.0,5.3,3,30.0,66300,10,7,2016,5,10,1,200,1,432.0,53.75,56.0,5.4,13,12.0,160000,5,3,2016,0,3,1,462,7,538.0,8.11,28.0,9.5,4,14.0,72000
3600,7,1,1,3,2016,0,3,1,470,168,387.0,13.23,33.0,5.5,1,19.0,40000,2,5,2016,0,5,1,551,2,608.0,12.47,35.0,8.1,1,8.0,109800,1,11,2014,0,7,1,385,23,486.0,31.18,14.0,5.4,2,16.0,54900,9,3,2016,5,0,2,300,2,347.0,12.56,89.0,5.1,11,13.0,81500
3600,8,1,1,3,2016,0,3,1,446,168,537.5,13.23,33.0,9.5,2,18.0,60000,3,9,2015,0,0,3,675,1,437.0,26.53,30.0,8.9,6,12.0,125300,1,7,2016,0,3,1,525,29,600.0,17.46,25.0,5.8,2,28.0,80000,2,3,2013,0,7,1,677,19,506.0,10.65,41.0,6.3,2,16.0,34100
3601,1,2,4,8,2009,0,5,1,257,3,405.0,16.38,13.0,5.3,1,31.0,32500,7,1,2006,0,15,1,150,1,468.0,8.97,32.0,11.5,14,6.0,5000,4,8,2007,0,7,1,208,3,563.0,19.36,11.0,9.3,1,31.0,16400,9,6,2012,0,15,1,80,2,475.0,8.87,63.0,6.1,10,14.0,59500
3601,2,1,4,8,2009,0,5,1,308,4,562.5,7.1,18.0,9.3,2,38.0,37500,7,9,2009,0,15,1,200,1,606.0,28.7,10.0,5.3,13,12.0,58600,4,8,2012,0,10,1,308,4,338.0,6.73,19.0,9.3,3,40.0,76200,5,12,2007,0,5,1,418,1,323.0,9.82,19.0,5.9,1,44.0,16100
3601,3,3,4,8,2009,0,3,1,222,4,337.5,32.77,13.0,5.3,4,31.0,42000,2,7,2012,0,3,1,450,3,569.0,11.64,25.0,6.6,3,18.0,56700,5,11,2012,0,5,1,660,2,594.0,15.76,24.0,9.4,3,16.0,48200,4,8,2012,0,5,1,317,6,495.0,26.63,16.0,5.3,1,40.0,67900
3601,4,1,4,8,2009,0,5,1,340,3,405.0,7.1,18.0,9.3,2,40.0,42000,2,8,2006,0,7,1,462,1,387.0,16.17,27.0,6.0,4,33.0,19400,7,10,2012,0,20,1,150,2,423.0,10.76,16.0,5.9,13,8.0,41000,4,12,2011,0,7,1,252,3,323.0,10.65,12.0,9.9,4,35.0,51100
3601,5,4,4,8,2009,0,5,1,246,4,405.0,16.38,13.0,9.3,4,38.0,37500,9,2,2012,0,15,1,100,4,347.0,10.45,107.0,6.1,10,9.0,50700,3,5,2012,0,20,1,473,1,888.0,26.53,30.0,3.3,6,8.0,86300,7,8,2009,0,15,1,250,2,405.0,7.83,22.0,9.3,14,19.0,46400
3601,6,2,4,8,2009,0,3,1,302,4,495.0,26.63,16.0,5.3,2,38.0,42000,6,7,2016,0,3,1,540,1,341.0,10.37,30.0,6.6,3,23.0,151500,1,8,2006,0,7,1,275,57,495.0,17.12,17.0,9.3,2,40.0,20200,5,4,2009,0,7,1,535,4,581.0,11.52,27.0,9.0,1,16.0,27300
3601,7,3,4,8,2009,0,3,1,259,5,337.5,13.31,16.0,9.3,4,38.0,32500,4,8,2011,0,10,1,246,4,563.0,16.38,13.0,9.3,4,31.0,64500,6,3,2016,0,3,1,713,1,446.0,7.57,50.0,10.3,1,16.0,127600,1,10,2016,0,5,1,567,17,423.0,10.78,27.0,9.9,4,13.0,72600
3601,8,1,4,8,2009,0,5,1,356,3,405.0,17.75,18.0,9.3,3,38.0,37500,4,11,2011,0,10,1,285,27,405.0,26.63,12.0,9.4,2,16.0,41400,9,5,2016,0,0,2,150,1,480.0,3.86,87.0,3.3,10,7.0,200000,3,8,2016,7,15,1,529,2,338.0,28.43,28.0,8.9,6,29.0,136000
3603,1,3,1,3,2016,0,3,1,380,243,387.0,7.59,23.0,9.5,4,19.0,30000,2,9,2016,0,7,1,546,6,414.0,7.59,23.0,10.0,2,14.0,60000,1,3,2016,0,3,1,542,168,323.0,4.59,38.0,5.5,3,19.0,20000,9,1,2016,7,0,2,150,9,481.0,14.33,78.0,11.0,10,10.0,30100
3603,2,1,1,3,2016,0,7,1,545,168,322.5,8.82,33.0,9.5,4,18.0,23300,4,4,2016,0,3,1,356,4,581.0,17.75,18.0,9.0,4,20.0,35300,1,3,2013,0,7,1,371,196,473.0,11.19,26.0,9.5,4,18.0,11900,9,12,2016,8,15,1,300,1,289.0,12.51,67.0,9.5,12,23.0,58100
3603,3,1,1,3,2016,0,5,1,362,168,473.0,7.59,23.0,5.5,4,14.0,26800,9,3,2016,4,0,2,300,1,289.0,3.08,109.0,5.1,12,10.0,46900,7,5,2016,10,10,1,250,1,888.0,23.92,24.0,3.5,15,8.0,44300,3,1,2016,5,0,3,614,1,531.0,6.42,62.0,7.0,5,10.0,20700
3603,4,1,1,3,2016,0,10,1,599,243,537.5,15.32,38.0,5.5,4,15.0,23300,9,6,2016,0,10,1,80,1,342.0,10.35,81.0,6.1,9,13.0,46900,5,7,2016,0,7,1,735,1,528.0,21.62,35.0,9.8,1,21.0,32000,3,3,2016,3,5,1,570,4,387.0,14.93,40.0,5.1,7,14.0,32500
3603,5,1,1,3,2016,0,3,1,599,131,473.0,4.59,38.0,5.5,3,15.0,26800,3,2,2016,9,0,3,1001,4,531.0,5.69,70.0,6.1,5,10.0,35000,1,10,2014,0,7,1,506,15,588.0,7.59,23.0,9.9,1,16.0,13900,9,3,2016,3,20,1,100,2,347.0,5.13,109.0,5.1,10,13.0,46900
3603,6,1,1,3,2016,0,5,1,446,206,473.0,21.56,27.0,9.5,2,15.0,26800,1,10,2016,0,7,1,304,12,353.0,36.38,16.0,9.9,3,16.0,27800,9,3,2016,3,0,3,300,1,481.0,3.77,89.0,9.1,9,10.0,52600,5,9,2013,0,10,1,468,1,437.0,44.52,17.0,5.3,4,22.0,33100
3603,7,1,1,3,2016,0,7,1,599,206,537.5,7.66,38.0,5.5,2,14.0,23300,7,8,2016,8,5,1,300,4,495.0,20.5,14.0,5.3,16,18.0,55700,4,9,2013,0,3,1,385,26,534.0,15.21,14.0,9.3,3,17.0,33300,1,3,2014,0,7,1,429,126,323.0,11.19,26.0,9.5,4,19.0,13600
3603,8,2,1,3,2016,0,3,1,362,131,387.0,25.3,23.0,9.5,4,14.0,20000,1,3,2016,0,10,1,446,206,473.0,17.64,33.0,9.5,4,19.0,23300,9,13,2016,4,0,3,150,1,455.0,18.23,46.0,12.1,11,73.0,63200,5,11,2016,0,7,1,585,3,675.0,17.94,26.0,9.4,4,16.0,43300
3606,5,2,2,2,2016,0,5,1,614,10,506.25,9.7,45.0,7.4,1,12.0,18600,2,2,2016,0,3,1,644,8,304.0,9.7,45.0,7.4,2,15.0,18600,3,1,2016,0,0,3,578,2,383.0,15.92,50.0,7.0,7,10.0,21300,1,12,2016,0,3,1,399,10,387.0,20.79,21.0,9.9,4,35.0,28600
3606,6,4,2,2,2016,0,3,1,433,12,303.75,4.72,37.0,7.4,4,11.0,21400,7,3,2016,1,20,1,300,1,538.0,5.74,30.0,5.5,14,11.0,23200,4,13,2016,0,7,1,248,12,504.0,11.62,11.0,8.7,4,105.0,29100,2,2,2013,0,10,1,478,7,304.0,4.99,35.0,11.4,3,15.0,9600
3606,7,2,2,2,2016,0,3,1,443,12,303.75,5.63,31.0,11.4,3,15.0,16000,5,1,2016,0,5,1,523,3,383.0,4.54,50.0,11.5,1,10.0,13700,2,12,2016,0,3,1,567,1,365.0,6.47,27.0,6.7,2,36.0,35800,8,2,2016,9,20,1,200,2,531.0,9.9,29.0,7.4,13,8.0,25700
3606,8,3,2,2,2016,0,3,1,556,12,364.5,9.7,45.0,7.4,2,12.0,21400,2,4,2016,0,10,1,697,2,484.0,10.15,43.0,9.7,1,16.0,27800,9,2,2016,5,5,1,300,2,289.0,3.61,93.0,10.1,10,10.0,30000,1,13,2016,0,10,1,630,6,504.0,18.19,24.0,8.7,2,99.0,27800
3606,1,1,2,2,2016,0,5,1,642,6,506.25,3.36,52.0,11.4,1,11.0,18600,3,1,2016,6,15,1,614,4,383.0,6.42,62.0,7.0,8,10.0,21300,1,2,2013,0,10,1,386,208,531.0,6.47,27.0,10.5,2,14.0,10300,5,3,2016,0,3,1,648,7,387.0,4.73,48.0,9.5,1,19.0,18400
3606,2,1,2,2,2016,0,10,1,443,6,445.5,14.08,31.0,11.4,2,14.0,16000,7,2,2016,10,5,1,300,2,531.0,13.05,22.0,10.5,15,8.0,22300,4,6,2016,0,5,1,269,7,468.0,13.31,16.0,10.5,2,16.0,18800,2,10,2016,0,10,1,660,1,338.0,14.55,30.0,10.7,2,11.0,17800
3606,3,3,2,2,2016,0,10,1,383,10,506.25,18.77,31.0,11.4,3,15.0,18600,1,9,2016,0,7,1,525,4,606.0,29.1,20.0,5.3,3,22.0,36900,5,2,2016,0,7,1,585,6,531.0,9.33,50.0,6.5,1,18.0,20600,2,8,2016,0,10,1,643,1,473.0,17.12,34.0,6.0,4,33.0,27400
3606,4,2,2,2,2016,0,3,1,608,8,364.5,11.19,52.0,11.4,1,15.0,24000,3,6,2016,5,15,1,912,1,319.0,6.63,60.0,6.1,8,11.0,21500,1,13,2016,0,10,1,660,4,420.0,24.25,24.0,8.7,3,99.0,24800,5,2,2014,0,10,1,655,4,383.0,12.96,48.0,10.5,4,14.0,15700
3610,5,1,1,1,2014,0,7,1,355,112,531.25,17.12,34.0,7.5,4,11.0,27900,7,8,2016,7,10,1,300,2,563.0,30.75,14.0,5.3,15,23.0,120000,4,11,2011,0,3,1,394,21,594.0,28.4,15.0,5.4,3,16.0,29400,1,1,2011,0,10,1,381,66,383.0,17.64,33.0,11.5,3,13.0,19600
3610,6,4,1,1,2014,0,10,1,339,71,382.5,6.24,28.0,7.5,4,13.0,24000,1,5,2016,0,5,1,243,121,781.0,9.7,18.0,3.5,2,10.0,70700,8,7,2016,9,20,1,150,1,360.0,7.18,24.0,10.6,14,17.0,112400,5,1,2011,0,10,1,531,4,319.0,4.06,46.0,7.5,4,11.0,23500
3610,7,1,1,1,2014,0,3,1,266,92,467.5,12.65,23.0,7.5,2,14.0,36000,2,7,2012,0,7,1,748,3,569.0,8.56,34.0,6.6,2,18.0,46700,1,1,2016,0,5,1,290,117,468.0,12.13,24.0,11.5,2,13.0,41600,9,2,2014,0,15,1,80,2,347.0,3.77,89.0,6.1,10,10.0,48000
3610,8,1,1,1,2014,0,3,1,278,92,531.25,12.65,23.0,7.5,2,11.0,32100,4,3,2014,0,7,1,378,15,538.0,13.31,24.0,9.5,1,15.0,46200,2,1,2016,0,10,1,557,6,365.0,6.33,46.0,8.5,2,8.0,59900,1,7,2016,0,5,1,323,29,360.0,17.12,17.0,9.8,3,27.0,96700
3610,1,1,1,1,2014,0,5,1,228,92,382.5,7.59,23.0,7.5,1,13.0,24000,2,1,2016,0,3,1,629,4,365.0,3.36,52.0,12.5,4,8.0,59900,1,12,2016,0,5,1,374,8,538.0,10.27,17.0,5.9,4,33.0,90000,9,3,2016,1,15,1,150,1,289.0,7.55,74.0,9.1,11,10.0,98500
3610,2,1,1,1,2014,0,5,1,460,112,382.5,7.66,38.0,11.5,3,13.0,24000,9,6,2013,0,0,3,100,2,475.0,11.89,94.0,10.1,12,11.0,65000,7,12,2016,1,10,1,200,2,538.0,7.49,23.0,5.9,16,26.0,104400,4,1,2016,0,7,1,300,16,319.0,16.38,26.0,7.5,4,11.0,37600
3610,3,1,1,1,2014,0,5,1,376,92,467.5,7.66,38.0,7.5,4,11.0,24000,10,7,2014,0,5,1,250,2,600.0,20.52,44.0,9.4,15,17.0,112400,5,1,2016,0,10,1,436,5,383.0,10.51,36.0,7.5,2,14.0,57500,3,5,2012,0,10,1,627,1,639.0,13.57,44.0,3.3,8,8.0,71200
3610,4,1,1,1,2014,0,3,1,277,71,531.25,10.39,28.0,11.5,2,11.0,32100,3,4,2014,0,20,1,581,1,512.0,23.41,34.0,4.6,5,11.0,99700,1,1,2016,0,5,1,347,95,531.0,8.31,35.0,7.5,4,10.0,41600,9,5,2014,0,15,1,150,2,800.0,13.31,84.0,3.3,11,9.0,74300
3611,5,3,1,2,2016,0,10,1,358,139,318.75,15.05,29.0,10.5,4,18.0,20400,9,11,2016,9,20,1,150,4,364.0,10.16,55.0,5.0,12,12.0,40000,5,2,2016,0,7,1,543,7,468.0,7.07,44.0,10.5,3,13.0,19000,3,5,2016,5,0,3,716,4,533.0,4.51,53.0,3.3,5,7.0,33400
3611,6,3,1,2,2016,0,10,1,343,139,318.75,12.13,24.0,10.5,4,14.0,15800,9,5,2016,0,0,2,300,1,480.0,3.39,99.0,3.3,10,7.0,62700,5,2,2016,0,7,1,543,7,319.0,7.07,44.0,6.5,1,13.0,16300,3,9,2016,5,0,3,473,1,534.0,28.43,21.0,8.9,6,16.0,61600
3611,7,1,1,2,2016,0,10,1,572,179,318.75,4.37,40.0,10.5,4,14.0,18200,1,2,2016,0,7,1,396,259,531.0,6.02,29.0,10.5,1,13.0,20400,10,3,2016,9,20,1,300,2,323.0,20.07,75.0,9.1,15,9.0,49000,5,4,2013,0,5,1,454,4,419.0,7.77,24.0,9.0,3,20.0,19300
3611,8,1,1,2,2016,0,5,1,572,139,531.25,14.55,40.0,10.5,1,18.0,15800,1,5,2016,0,10,1,425,147,533.0,21.56,27.0,3.5,4,10.0,31900,9,10,2016,8,5,1,150,2,468.0,6.43,87.0,9.5,10,9.0,26500,5,2,2016,0,7,1,429,9,531.0,25.22,30.0,6.5,4,18.0,21800
